Source;Word;Article;Forms;Wortart;Genus;URL;nur_im_Plural
A1;Oma;die;;Substantiv;fem.;https://www.dwds.de/wb/Oma;0.0
B1,BW1;Onkel;der;;Substantiv;mask.;https://www.dwds.de/wb/Onkel#1;0.0
A1;Opa;der;;Substantiv;mask.;https://www.dwds.de/wb/Opa;0.0
B1;Oper;die;;Substantiv;fem.;https://www.dwds.de/wb/Oper;0.0
B1;Operation;die;;Substantiv;fem.;https://www.dwds.de/wb/Operation;0.0
B1;Opfer;das;;Substantiv;neutr.;https://www.dwds.de/wb/Opfer;0.0
A2;Orange;die;;Substantiv;fem.;https://www.dwds.de/wb/Orange#1;0.0
B1;Orchester;das;;Substantiv;neutr.;https://www.dwds.de/wb/Orchester;0.0
B1;Ordination;die;;Substantiv;fem.;https://www.dwds.de/wb/Ordination;0.0
B1;Ordner;der;;Substantiv;mask.;https://www.dwds.de/wb/Ordner;0.0
A1,BW3;Ordnung;die;ordentlich;Substantiv;fem.;https://www.dwds.de/wb/Ordnung;0.0
B1;Organisation;die;;Substantiv;fem.;https://www.dwds.de/wb/Organisation;0.0
B1;Original;das;;Substantiv;neutr.;https://www.dwds.de/wb/Original;0.0
A1;Ort;der;;Substantiv;mask.;https://www.dwds.de/wb/Ort#1;0.0
A1;Osten;der;;Substantiv;mask.;https://www.dwds.de/wb/Osten;0.0
BW3;Ostern;das;;Substantiv;;;
B1;Ostsee;die;;Substantiv;fem.;https://www.dwds.de/wb/Ostsee;0.0
B1;Ozean;der;;Substantiv;mask.;https://www.dwds.de/wb/Ozean;0.0
A2,BW3;Paar;das;;Substantiv;neutr.;https://www.dwds.de/wb/Paar;0.0
A2;Paket;das;;Substantiv;neutr.;https://www.dwds.de/wb/Paket;0.0
B1;Panne;die;;Substantiv;fem.;https://www.dwds.de/wb/Panne;0.0
A1,BW1;Papier;das;;Substantiv;neutr.;https://www.dwds.de/wb/Papier;0.0
B1;Paradeiser;der;;Substantiv;mask.;https://www.dwds.de/wb/Paradeiser;0.0
A2;Parfum;das;;Substantiv;neutr.;https://www.dwds.de/wb/Parfum;0.0
A2;Parfüm;das;;Substantiv;neutr.;https://www.dwds.de/wb/Parf%C3%BCm;0.0
A2;Park;der;;Substantiv;mask.;https://www.dwds.de/wb/Park;0.0
A1;Partner;der;;Substantiv;mask.;https://www.dwds.de/wb/Partner;0.0
A1;Partnerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Partnerin;0.0
A1,BW3;Party;die;Partys;Substantiv;fem.;https://www.dwds.de/wb/Party;0.0
A1;Pass;der;;Substantiv;mask.;https://www.dwds.de/wb/Pass#1;0.0
B1;Passagier;der;;Substantiv;mask.;https://www.dwds.de/wb/Passagier;0.0
B1;Passagierin;die;;Substantiv;fem.;https://www.dwds.de/wb/Passagierin;0.0
A2;Passwort;das;;Substantiv;neutr.;https://www.dwds.de/wb/Passwort;0.0
B1;Patient;der;;Substantiv;mask.;https://www.dwds.de/wb/Patient;0.0
B1;Patientin;die;;Substantiv;fem.;https://www.dwds.de/wb/Patientin;0.0
A1;Pause;die;;Substantiv;fem.;https://www.dwds.de/wb/Pause#1;0.0
B1;Pech;das;;Substantiv;neutr.;https://www.dwds.de/wb/Pech#2;0.0
B1;Pension;die;;Substantiv;fem.;https://www.dwds.de/wb/Pension#1;0.0
B1;Pensionist;der;;Substantiv;mask.;https://www.dwds.de/wb/Pensionist;0.0
B1;Pensionistin;die;;Substantiv;fem.;https://www.dwds.de/wb/Pensionistin;0.0
B1;Perron;der;;Substantiv;mask., neutr.;https://www.dwds.de/wb/Perron;0.0
A2;Person;die;;Substantiv;fem.;https://www.dwds.de/wb/Person;0.0
B1;Personal;das;;Substantiv;neutr.;https://www.dwds.de/wb/Personal;0.0
B1;Personalie;die;;Substantiv;fem.;https://www.dwds.de/wb/Personalie;0.0
B1;Personenstand;der;;Substantiv;mask.;https://www.dwds.de/wb/Personenstand;0.0
B1;Pfanne;die;;Substantiv;fem.;https://www.dwds.de/wb/Pfanne;0.0
B1;Pfeffer;der;;Substantiv;mask.;https://www.dwds.de/wb/Pfeffer;0.0
BW1;Pfeil;der;;Substantiv;;;
A2,BW3;Pferd;das;Pferde;Substantiv;neutr.;https://www.dwds.de/wb/Pferd;0.0
A2,BW3;Pflanze;die;pflanzen;Substantiv;fem.;https://www.dwds.de/wb/Pflanze;0.0
B1;Pflaster;das;;Substantiv;neutr.;https://www.dwds.de/wb/Pflaster;0.0
B1;Pflaume;die;;Substantiv;fem.;https://www.dwds.de/wb/Pflaume;0.0
B1;Pfleger;der;;Substantiv;mask.;https://www.dwds.de/wb/Pfleger;0.0
B1;Pflegerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Pflegerin;0.0
B1;Pflicht;die;;Substantiv;fem.;https://www.dwds.de/wb/Pflicht;0.0
BW1;Pfote;die;;Substantiv;;;
A1;Pfund;das;;Substantiv;neutr.;https://www.dwds.de/wb/Pfund;0.0
BW3;Pfütze;die;;Substantiv;;;
B1;Phantasie;die;;Substantiv;fem.;https://www.dwds.de/wb/Phantasie;0.0
B1;Photograph;der;;Substantiv;mask.;https://www.dwds.de/wb/Photograph;0.0
B1;Photographie;die;;Substantiv;fem.;https://www.dwds.de/wb/Photographie;0.0
B1;Picknick;das;;Substantiv;neutr.;https://www.dwds.de/wb/Picknick;0.0
B1;Pille;die;;Substantiv;fem.;https://www.dwds.de/wb/Pille;0.0
B1;Pilz;der;;Substantiv;mask.;https://www.dwds.de/wb/Pilz;0.0
BW1;Pinsel;der;;Substantiv;;;
A2,BW3;Pizza;die;;Substantiv;fem.;https://www.dwds.de/wb/Pizza;0.0
A2;Plakat;das;;Substantiv;neutr.;https://www.dwds.de/wb/Plakat;0.0
A1;Plan;der;;Substantiv;mask.;https://www.dwds.de/wb/Plan#1;0.0
B1;Planung;die;;Substantiv;fem.;https://www.dwds.de/wb/Planung;0.0
B1;Plastik;;;Substantiv;neutr., mask.;https://www.dwds.de/wb/Plastik#2;0.0
A1,BW3;Platz;der;Plätze;Substantiv;mask.;https://www.dwds.de/wb/Platz;0.0
B1;Politik;die;;Substantiv;fem.;https://www.dwds.de/wb/Politik;0.0
B1;Politiker;der;;Substantiv;mask.;https://www.dwds.de/wb/Politiker;0.0
B1;Politikerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Politikerin;0.0
A1;Polizei;die;;Substantiv;fem.;https://www.dwds.de/wb/Polizei;0.0
B1;Polizist;der;;Substantiv;mask.;https://www.dwds.de/wb/Polizist;0.0
B1;Polizistin;die;;Substantiv;fem.;https://www.dwds.de/wb/Polizistin;0.0
A1;Pommes frites;;;Mehrwortausdruck;;https://www.dwds.de/wb/Pommes%20frites;1.0
BW1;Pony;das;Ponys;Substantiv;;;
B1;Portemonnaie;das;;Substantiv;neutr.;https://www.dwds.de/wb/Portemonnaie;0.0
A2;Portion;die;;Substantiv;fem.;https://www.dwds.de/wb/Portion;0.0
B1;Portmonee;das;;Substantiv;neutr.;https://www.dwds.de/wb/Portmonee;0.0
A1;Post;die;;Substantiv;fem.;https://www.dwds.de/wb/Post#1;0.0
A2;Poster;das;;Substantiv;neutr., mask.;https://www.dwds.de/wb/Poster#1;0.0
A2;Postkarte;die;;Substantiv;fem.;https://www.dwds.de/wb/Postkarte;0.0
A1;Postleitzahl;die;;Substantiv;fem.;https://www.dwds.de/wb/Postleitzahl;0.0
B1;Poulet;das;;Substantiv;neutr.;https://www.dwds.de/wb/Poulet;0.0
B1;Praktikant;der;;Substantiv;mask.;https://www.dwds.de/wb/Praktikant;0.0
B1;Praktikantin;die;;Substantiv;fem.;https://www.dwds.de/wb/Praktikantin;0.0
A1;Praktikum;das;;Substantiv;neutr.;https://www.dwds.de/wb/Praktikum;0.0
A1;Praxis;die;;Substantiv;fem.;https://www.dwds.de/wb/Praxis;0.0
A1,BW3;Preis;der;;Substantiv;mask.;https://www.dwds.de/wb/Preis;0.0
A1;Problem;das;;Substantiv;neutr.;https://www.dwds.de/wb/Problem;0.0
A2;Produkt;das;;Substantiv;neutr.;https://www.dwds.de/wb/Produkt;0.0
B1;Produktion;die;;Substantiv;fem.;https://www.dwds.de/wb/Produktion;0.0
B1;Professor;der;;Substantiv;mask.;https://www.dwds.de/wb/Professor;0.0
B1;Professorin;die;;Substantiv;fem.;https://www.dwds.de/wb/Professorin;0.0
B1;Profi;der;;Substantiv;mask.;https://www.dwds.de/wb/Profi;0.0
B1;Profisportler;der;;Substantiv;mask.;https://www.dwds.de/wb/Profisportler;0.0
B1;Profisportlerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Profisportlerin;0.0
A2;Programm;das;;Substantiv;neutr.;https://www.dwds.de/wb/Programm;0.0
A2;Projekt;das;;Substantiv;neutr.;https://www.dwds.de/wb/Projekt;0.0
A1;Prospekt;der;;Substantiv;mask., neutr.;https://www.dwds.de/wb/Prospekt;0.0
B1;Protest;der;;Substantiv;mask.;https://www.dwds.de/wb/Protest;0.0
A1;Prozent;das;;Substantiv;neutr.;https://www.dwds.de/wb/Prozent;0.0
B1;Prozess;der;;Substantiv;mask.;https://www.dwds.de/wb/Prozess;0.0
B1;Präsentation;die;;Substantiv;fem.;https://www.dwds.de/wb/Pr%C3%A4sentation;0.0
A1;Prüfung;die;;Substantiv;fem.;https://www.dwds.de/wb/Pr%C3%BCfung;0.0
B1;Publikum;das;;Substantiv;neutr.;https://www.dwds.de/wb/Publikum;0.0
A2;Pullover;der;;Substantiv;mask.;https://www.dwds.de/wb/Pullover;0.0
B1,BW3;Punkt;der;;Substantiv;mask.;https://www.dwds.de/wb/Punkt;0.0
B1,BW1;Puppe;die;;Substantiv;fem.;https://www.dwds.de/wb/Puppe;0.0
BW3;Pyramide;die;;Substantiv;;;
BW3;Päckchen;das;packen, du packst, Gepäck;Substantiv;;;
BW3;Quader;der;;Substantiv;;;
BW3;Quadrat;das;quadratisch;Substantiv;;;
A1;Quadratmeter;der;;Substantiv;mask., neutr.;https://www.dwds.de/wb/Quadratmeter;0.0
B1;Qualifikation;die;;Substantiv;fem.;https://www.dwds.de/wb/Qualifikation;0.0
A2;Qualität;die;;Substantiv;fem.;https://www.dwds.de/wb/Qualit%C3%A4t;0.0
BW1;Qualm;der;qualmen;Substantiv;;;
B1;Quartier;das;;Substantiv;neutr.;https://www.dwds.de/wb/Quartier;0.0
BW3;Quatsch;der;;Substantiv;;;
BW3;Quelle;die;;Substantiv;;;
B1;Quittung;die;;Substantiv;fem.;https://www.dwds.de/wb/Quittung;0.0
A2;Quiz;das;;Substantiv;neutr.;https://www.dwds.de/wb/Quiz;0.0
B1;Rabatt;der;;Substantiv;mask.;https://www.dwds.de/wb/Rabatt;0.0
A2,BW3;Rad;das;Räder;Substantiv;neutr.;https://www.dwds.de/wb/Rad;0.0
A1;Rad fahren;;;Mehrwortausdruck;;https://www.dwds.de/wb/Rad%20fahren;0.0
B1;Radfahrer;der;;Substantiv;mask.;https://www.dwds.de/wb/Radfahrer;0.0
B1;Radfahrerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Radfahrerin;0.0
A2;Radio;das;;Substantiv;neutr., mask.;https://www.dwds.de/wb/Radio;0.0
B1;Rahm;der;;Substantiv;mask.;https://www.dwds.de/wb/Rahm;0.0
B1;Rand;der;;Substantiv;mask.;https://www.dwds.de/wb/Rand;0.0
B1;Rasen;der;;Substantiv;mask.;https://www.dwds.de/wb/Rasen;0.0
B1;Rat;der;;Substantiv;mask.;https://www.dwds.de/wb/Rat;0.0
A2;Rathaus;das;;Substantiv;neutr.;https://www.dwds.de/wb/Rathaus;0.0
B1;Ratschlag;der;;Substantiv;mask.;https://www.dwds.de/wb/Ratschlag;0.0
B1;Raucher;;;Substantiv;mask., neutr.;https://www.dwds.de/wb/Raucher;0.0
B1;Raucherin;die;;Substantiv;fem.;https://www.dwds.de/wb/Raucherin;0.0
A1,BW1;Raum;der;Räume;Substantiv;mask.;https://www.dwds.de/wb/Raum;0.0
B1;Reaktion;die;;Substantiv;fem.;https://www.dwds.de/wb/Reaktion;0.0
B1;Realität;die;;Substantiv;fem.;https://www.dwds.de/wb/Realit%C3%A4t;0.0
B1;Recherche;die;;Substantiv;fem.;https://www.dwds.de/wb/Recherche;0.0
B1;Rechner;der;;Substantiv;mask.;https://www.dwds.de/wb/Rechner;0.0
A1,BW3;Rechnung;die;rechnen, du rechnest;Substantiv;fem.;https://www.dwds.de/wb/Rechnung;0.0
B1;Recht;das;;Substantiv;neutr.;https://www.dwds.de/wb/Recht;0.0
B1;Rede;die;;Substantiv;fem.;https://www.dwds.de/wb/Rede;0.0
B1;Referat;das;;Substantiv;neutr.;https://www.dwds.de/wb/Referat;0.0
B1;Reform;die;;Substantiv;fem.;https://www.dwds.de/wb/Reform;0.0
B1;Regal;das;;Substantiv;neutr.;https://www.dwds.de/wb/Regal#1;0.0
B1;Regel;die;;Substantiv;fem.;https://www.dwds.de/wb/Regel;0.0
A1,BW1;Regen;der;;Substantiv;mask.;https://www.dwds.de/wb/Regen;0.0
B1;Region;die;;Substantiv;fem.;https://www.dwds.de/wb/Region;0.0
BW3;Reh;das;;Substantiv;;;
A2;Reifen;der;;Substantiv;mask.;https://www.dwds.de/wb/Reifen;0.0
A2,BW3;Reihe;die;;Substantiv;fem.;https://www.dwds.de/wb/Reihe;0.0
B1;Reihenfolge;die;;Substantiv;fem.;https://www.dwds.de/wb/Reihenfolge;0.0
A2;Reinigung;die;;Substantiv;fem.;https://www.dwds.de/wb/Reinigung;0.0
A1;Reis;der;;Substantiv;mask.;https://www.dwds.de/wb/Reis#1;0.0
A1,BW1;Reise;die;reisen;Substantiv;fem.;https://www.dwds.de/wb/Reise;0.0
A1;Reisebüro;das;;Substantiv;neutr.;https://www.dwds.de/wb/Reiseb%C3%BCro;0.0
A1;Reiseführer;der;;Substantiv;mask.;https://www.dwds.de/wb/Reisef%C3%BChrer;0.0
B1;Reklame;die;;Substantiv;fem.;https://www.dwds.de/wb/Reklame;0.0
B1;Rekord;der;;Substantiv;mask.;https://www.dwds.de/wb/Rekord;0.0
B1;Religion;die;;Substantiv;fem.;https://www.dwds.de/wb/Religion;0.0
B1;Rente;die;;Substantiv;fem.;https://www.dwds.de/wb/Rente;0.0
A2;Rentner;der;;Substantiv;mask.;https://www.dwds.de/wb/Rentner;0.0
A2;Rentnerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Rentnerin;0.0
A1;Reparatur;die;;Substantiv;fem.;https://www.dwds.de/wb/Reparatur;0.0
B1;Reportage;die;;Substantiv;fem.;https://www.dwds.de/wb/Reportage;0.0
B1;Reporter;der;;Substantiv;mask.;https://www.dwds.de/wb/Reporter;0.0
B1;Reporterin;die;;Substantiv;fem.;https://www.dwds.de/wb/Reporterin;0.0
B1;Reservierung;die;;Substantiv;fem.;https://www.dwds.de/wb/Reservierung;0.0
B1;Respekt;der;;Substantiv;mask.;https://www.dwds.de/wb/Respekt;0.0
A2;Rest;der;;Substantiv;mask.;https://www.dwds.de/wb/Rest;0.0
A1;Restaurant;das;;Substantiv;neutr.;https://www.dwds.de/wb/Restaurant;0.0
A2;Rezept;das;;Substantiv;neutr.;https://www.dwds.de/wb/Rezept;0.0
A1;Rezeption;die;;Substantiv;fem.;https://www.dwds.de/wb/Rezeption;0.0
B1;Richter;der;;Substantiv;mask.;https://www.dwds.de/wb/Richter;0.0
B1;Richterin;die;;Substantiv;fem.;https://www.dwds.de/wb/Richterin;0.0
B1,BW3;Richtung;die;;Substantiv;fem.;https://www.dwds.de/wb/Richtung;0.0
A2;Rind;das;;Substantiv;neutr.;https://www.dwds.de/wb/Rind;0.0
A2,BW1;Ring;der;;Substantiv;mask.;https://www.dwds.de/wb/Ring;0.0
B1;Risiko;das;;Substantiv;neutr.;https://www.dwds.de/wb/Risiko;0.0
A2,BW3;Rock;der;Röcke;Substantiv;mask.;https://www.dwds.de/wb/Rock#1;0.0
B1;Rohr;das;;Substantiv;neutr.;https://www.dwds.de/wb/Rohr;0.0
B1;Rolle;die;;Substantiv;fem.;https://www.dwds.de/wb/Rolle#2;0.0
B1;Roman;der;;Substantiv;mask.;https://www.dwds.de/wb/Roman;0.0
A2,BW1;Rose;die;;Substantiv;fem.;https://www.dwds.de/wb/Rose;0.0
A2;Rucksack;der;;Substantiv;mask.;https://www.dwds.de/wb/Rucksack;0.0
B1;Rufnummer;die;;Substantiv;fem.;https://www.dwds.de/wb/Rufnummer;0.0
A2;Ruhe;die;;Substantiv;fem.;https://www.dwds.de/wb/Ruhe;0.0
B1;Runde;die;;Substantiv;fem.;https://www.dwds.de/wb/Runde;0.0
B1;Rundfahrt;die;;Substantiv;fem.;https://www.dwds.de/wb/Rundfahrt;0.0
A2;Rundgang;der;;Substantiv;mask.;https://www.dwds.de/wb/Rundgang;0.0
A2,BW3;Rätsel;das;rätseln;Substantiv;neutr.;https://www.dwds.de/wb/R%C3%A4tsel;0.0
BW3;Räuber;der;rauben;Substantiv;;;
A2,BW3;Rücken;der;;Substantiv;mask.;https://www.dwds.de/wb/R%C3%BCcken#1;0.0
B1;Rückfahrt;die;;Substantiv;fem.;https://www.dwds.de/wb/R%C3%BCckfahrt;0.0
B1;Rückkehr;die;;Substantiv;fem.;https://www.dwds.de/wb/R%C3%BCckkehr;0.0
A1;S-Bahn;die;;Substantiv;fem.;https://www.dwds.de/wb/S-Bahn;0.0
B1,BW3;Saal;der;Säle;Substantiv;mask.;https://www.dwds.de/wb/Saal;0.0
A2,BW1;Sache;die;;Substantiv;fem.;https://www.dwds.de/wb/Sache;0.0
B1;Sack;der;;Substantiv;mask.;https://www.dwds.de/wb/Sack;0.0
A1,BW1;Saft;der;Säfte, saftig;Substantiv;mask.;https://www.dwds.de/wb/Saft;0.0
B1;Sahne;die;;Substantiv;fem.;https://www.dwds.de/wb/Sahne;0.0
B1;Saison;die;;Substantiv;fem.;https://www.dwds.de/wb/Saison;0.0
A1;Salat;der;;Substantiv;mask.;https://www.dwds.de/wb/Salat;0.0
B1;Salbe;die;;Substantiv;fem.;https://www.dwds.de/wb/Salbe;0.0
B1;Salon;der;;Substantiv;mask.;https://www.dwds.de/wb/Salon;0.0
A1;Salz;das;;Substantiv;neutr.;https://www.dwds.de/wb/Salz;0.0
A1,BW1;Samstag;der;;Substantiv;mask.;https://www.dwds.de/wb/Samstag;0.0
B1;Sand;der;;Substantiv;mask.;https://www.dwds.de/wb/Sand;0.0
A1,BW3;Satz;der;Sätze;Substantiv;mask.;https://www.dwds.de/wb/Satz;0.0
B1;Sauce;die;;Substantiv;fem.;https://www.dwds.de/wb/Sauce;0.0
B1;Schachtel;die;;Substantiv;fem.;https://www.dwds.de/wb/Schachtel;0.0
B1;Schade;der;;Substantiv;mask.;https://www.dwds.de/wb/Schade;0.0
B1;Schaden;der;;Substantiv;mask.;https://www.dwds.de/wb/Schaden;0.0
BW1;Schaf;das;;Substantiv;;;
A1;Schalter;der;;Substantiv;mask.;https://www.dwds.de/wb/Schalter;0.0
B1;Schatten;der;;Substantiv;mask.;https://www.dwds.de/wb/Schatten;0.0
BW3;Schatz;der;Schätze;Substantiv;;;
BW1;Schaufel;die;;Substantiv;;;
B1;Schaufenster;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schaufenster;0.0
BW1;Schaukel;die;schaukeln;Substantiv;;;
B1;Schauspieler;der;;Substantiv;mask.;https://www.dwds.de/wb/Schauspieler;0.0
B1;Schauspielerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Schauspielerin;0.0
B1;Scheibe;die;;Substantiv;fem.;https://www.dwds.de/wb/Scheibe;0.0
B1;Scheidung;die;;Substantiv;fem.;https://www.dwds.de/wb/Scheidung;0.0
B1;Schein;der;;Substantiv;mask.;https://www.dwds.de/wb/Schein#2;0.0
A2,BW1;Schere;die;;Substantiv;fem.;https://www.dwds.de/wb/Schere;0.0
B1;Schi;der;;Substantiv;mask.;https://www.dwds.de/wb/Schi;0.0
A2,BW3;Schiff;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schiff;0.0
A1;Schild;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schild#1;0.0
A1;Schinken;der;;Substantiv;mask.;https://www.dwds.de/wb/Schinken;0.0
A2;Schirm;der;;Substantiv;mask.;https://www.dwds.de/wb/Schirm;0.0
B1;Schlaf;der;;Substantiv;mask.;https://www.dwds.de/wb/Schlaf;0.0
A2;Schlafzimmer;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schlafzimmer;0.0
B1;Schlagobers;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schlagobers;0.0
B1;Schlagrahm;der;;Substantiv;mask.;https://www.dwds.de/wb/Schlagrahm;0.0
B1;Schlagsahne;die;;Substantiv;fem.;https://www.dwds.de/wb/Schlagsahne;0.0
B1,BW1;Schlange;die;;Substantiv;fem.;https://www.dwds.de/wb/Schlange;0.0
BW1;Schlitten;der;;Substantiv;;;
A2,BW3;Schloss;das;Schlösser;Substantiv;neutr.;https://www.dwds.de/wb/Schloss#1;0.0
A1,BW3;Schluss;der;Schlüsse;Substantiv;mask.;https://www.dwds.de/wb/Schluss;0.0
A1,BW1;Schlüssel;der;;Substantiv;mask.;https://www.dwds.de/wb/Schl%C3%BCssel;0.0
A2;Schmerz;der;;Substantiv;mask.;https://www.dwds.de/wb/Schmerz;0.0
B1;Schmerzmittel;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schmerzmittel;0.0
B1;Schmuck;der;;Substantiv;mask.;https://www.dwds.de/wb/Schmuck;0.0
B1;Schmutz;der;;Substantiv;mask.;https://www.dwds.de/wb/Schmutz;0.0
BW1;Schnecke;die;;Substantiv;;;
A2,BW3;Schnee;der;;Substantiv;mask.;https://www.dwds.de/wb/Schnee;0.0
BW3;Schneemann;der;;Substantiv;;;
B1;Schnupfen;der;;Substantiv;mask.;https://www.dwds.de/wb/Schnupfen;0.0
A2;Schokolade;die;;Substantiv;fem.;https://www.dwds.de/wb/Schokolade;0.0
A1,BW1;Schrank;der;Schränke;Substantiv;mask.;https://www.dwds.de/wb/Schrank;0.0
B1,BW3;Schreck;der;erschrecken, schrecklich;Substantiv;mask.;https://www.dwds.de/wb/Schreck;0.0
B1;Schrecken;der;;Substantiv;mask.;https://www.dwds.de/wb/Schrecken;0.0
B1;Schreiben;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schreiben;0.0
BW3;Schreibtisch;der;;Substantiv;;;
B1;Schrift;die;;Substantiv;fem.;https://www.dwds.de/wb/Schrift;0.0
B1;Schriftsteller;der;;Substantiv;mask.;https://www.dwds.de/wb/Schriftsteller;0.0
B1;Schriftstellerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Schriftstellerin;0.0
B1;Schritt;der;;Substantiv;mask.;https://www.dwds.de/wb/Schritt;0.0
A1,BW3;Schuh;der;Schuhe;Substantiv;mask.;https://www.dwds.de/wb/Schuh;0.0
B1;Schularbeit;die;;Substantiv;fem.;https://www.dwds.de/wb/Schularbeit;0.0
B1;Schuld;die;;Substantiv;fem.;https://www.dwds.de/wb/Schuld;0.0
A1;Schule;die;;Substantiv;fem.;https://www.dwds.de/wb/Schule;0.0
B1;Schulter;die;;Substantiv;fem.;https://www.dwds.de/wb/Schulter;0.0
B1;Schutz;der;;Substantiv;mask.;https://www.dwds.de/wb/Schutz;0.0
B1;Schwammerl;;;Substantiv;mask., neutr.;https://www.dwds.de/wb/Schwammerl;0.0
B1;Schwangerschaft;die;;Substantiv;fem.;https://www.dwds.de/wb/Schwangerschaft;0.0
A2;Schwein;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schwein;0.0
A1,BW1;Schwester;die;;Substantiv;fem.;https://www.dwds.de/wb/Schwester;0.0
B1;Schwierigkeit;die;;Substantiv;fem.;https://www.dwds.de/wb/Schwierigkeit;0.0
A1,BW3;Schwimmbad;das;;Substantiv;neutr.;https://www.dwds.de/wb/Schwimmbad;0.0
A1;Schüler;der;;Substantiv;mask.;https://www.dwds.de/wb/Sch%C3%BCler;0.0
A2;Schülerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Sch%C3%BClerin;0.0
B1;Schüssel;die;;Substantiv;fem.;https://www.dwds.de/wb/Sch%C3%BCssel;0.0
A1,BW3;See;der;Seen;Substantiv;mask.;https://www.dwds.de/wb/See#1;0.0
A1;Sehenswürdigkeit;die;;Substantiv;fem.;https://www.dwds.de/wb/Sehensw%C3%BCrdigkeit;0.0
A2,BW1;Seife;die;;Substantiv;fem.;https://www.dwds.de/wb/Seife#1;0.0
A2,BW1;Seite;die;;Substantiv;fem.;https://www.dwds.de/wb/Seite;0.0
B1;Sekretär;der;;Substantiv;mask.;https://www.dwds.de/wb/Sekret%C3%A4r#1;0.0
B1;Sekretärin;die;;Substantiv;fem.;https://www.dwds.de/wb/Sekret%C3%A4rin;0.0
A1;Sekunde;die;;Substantiv;fem.;https://www.dwds.de/wb/Sekunde;0.0
B1;Semester;das;;Substantiv;neutr.;https://www.dwds.de/wb/Semester;0.0
B1;Seminar;das;;Substantiv;neutr.;https://www.dwds.de/wb/Seminar;0.0
B1;Semmel;die;;Substantiv;fem.;https://www.dwds.de/wb/Semmel;0.0
B1;Sender;der;;Substantiv;mask.;https://www.dwds.de/wb/Sender;0.0
A2;Sendung;die;;Substantiv;fem.;https://www.dwds.de/wb/Sendung;0.0
B1;Senior;der;;Substantiv;mask.;https://www.dwds.de/wb/Senior;0.0
B1;Seniorin;die;;Substantiv;fem.;https://www.dwds.de/wb/Seniorin;0.0
A1,BW1;September;der;;Substantiv;mask.;https://www.dwds.de/wb/September;0.0
B1;Serie;die;;Substantiv;fem.;https://www.dwds.de/wb/Serie;0.0
A2;Service;der;;Substantiv;mask., neutr.;https://www.dwds.de/wb/Service#2;0.0
B1;Serviceangestellte;;;Substantiv;fem., mask.;https://www.dwds.de/wb/Serviceangestellte;0.0
B1;Sessel;der;;Substantiv;mask.;https://www.dwds.de/wb/Sessel;0.0
B1;Sicherheit;die;;Substantiv;fem.;https://www.dwds.de/wb/Sicherheit;0.0
A1;Sie;;;Personalpronomen;;https://www.dwds.de/wb/Sie;0.0
B1;Sieg;der;;Substantiv;mask.;https://www.dwds.de/wb/Sieg;0.0
B1;Sieger;der;;Substantiv;mask.;https://www.dwds.de/wb/Sieger;0.0
B1;Siegerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Siegerin;0.0
BW3;Silvester;das;;Substantiv;;;
B1;Sinn;der;;Substantiv;mask.;https://www.dwds.de/wb/Sinn;0.0
A2;Situation;die;;Substantiv;fem.;https://www.dwds.de/wb/Situation;0.0
B1;Sitz;der;;Substantiv;mask.;https://www.dwds.de/wb/Sitz;0.0
B1;Ski;der;;Substantiv;mask.;https://www.dwds.de/wb/Ski;0.0
B1,BW1;Socke;die;;Substantiv;fem.;https://www.dwds.de/wb/Socke;0.0
A1;Sofa;das;;Substantiv;neutr.;https://www.dwds.de/wb/Sofa;0.0
A1,BW3;Sohn;der;Söhne;Substantiv;mask.;https://www.dwds.de/wb/Sohn;0.0
A1,BW1;Sommer;der;;Substantiv;mask.;https://www.dwds.de/wb/Sommer;0.0
B1;Sonderangebot;das;;Substantiv;neutr.;https://www.dwds.de/wb/Sonderangebot;0.0
A1;Sonnabend;der;;Substantiv;mask.;https://www.dwds.de/wb/Sonnabend;0.0
A1,BW1;Sonne;die;sonnig;Substantiv;fem.;https://www.dwds.de/wb/Sonne;0.0
A1,BW1;Sonntag;der;;Substantiv;mask.;https://www.dwds.de/wb/Sonntag;0.0
B1;Sorge;die;;Substantiv;fem.;https://www.dwds.de/wb/Sorge;0.0
B1;Souvenir;das;;Substantiv;neutr.;https://www.dwds.de/wb/Souvenir;0.0
B1;Sozialarbeiter;der;;Substantiv;mask.;https://www.dwds.de/wb/Sozialarbeiter;0.0
